Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Mon,9-Sep,L,,0-1,@,Oakland Raiders,16,24,344,249,95,,357,259,98,,
2,Sun,15-Sep,L,,0-2,,Chicago Bears,14,16,372,282,90,1,273,120,153,,
3,Sun,22-Sep,L,,0-3,@,Green Bay Packers,16,27,310,161,149,3,312,235,77,,
4,Sun,29-Sep,L,,0-4,,Jacksonville Jaguars,24,26,371,303,68,1,455,186,269,,
5,Sun,6-Oct,W,,4-Jan,@,Los Angeles Chargers,20,13,350,159,191,2,246,211,35,3,
6,Sun,13-Oct,W,,4-Feb,,Tennessee Titans,16,0,270,167,103,1,204,165,39,3,
7,Thu,17-Oct,L,,5-Feb,,Kansas City Chiefs,6,30,205,134,71,1,271,191,80,,
8,Sun,27-Oct,L,,6-Feb,@,Indianapolis Colts,13,15,279,166,113,,318,191,127,1,
9,Sun,3-Nov,W,,6-Mar,,Cleveland Browns,24,19,302,175,127,1,351,261,90,,
10,,,,,,,Bye Week,,,,,,,,,,,
11,Sun,17-Nov,L,,7-Mar,@,Minnesota Vikings,23,27,394,270,124,1,321,284,37,2,
12,Sun,24-Nov,L,,8-Mar,@,Buffalo Bills,3,20,134,49,85,1,424,180,244,1,
13,Sun,1-Dec,W,,8-Apr,,Los Angeles Chargers,23,20,218,134,84,1,359,244,115,2,
14,Sun,8-Dec,W,,8-May,@,Houston Texans,38,24,391,301,90,1,414,280,134,3,
15,Sun,15-Dec,L,,9-May,@,Kansas City Chiefs,3,23,251,199,52,1,419,327,92,1,
16,Sun,22-Dec,W,,9-Jun,,Detroit Lions,27,17,348,198,150,,191,95,96,,
17,Sun,29-Dec,W,,9-Jul,,Oakland Raiders,16,15,238,168,70,1,477,380,97,1,
